config_id,repeat,best_cost,best_cost_minutes,best_iteration,avg_cost_final_minutes,diversity_final,iterations_done,execution_time,big_shakes_count,big_shakes_at_iter,last_big_shake_iter,ants,iterations,alpha,beta,evaporation,patience,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_big_shake,tau_min,tau_max
241,3,73616.6402,1226.944,2051,1631.7947,0.1128,3051,95.53,30,"[106, 206, 310, 411, 511, 611, 711, 811, 911, 1011, 1112, 1212, 1312, 1412, 1512, 1612, 1712, 1812, 1912, 2012, 2113, 2213, 2313, 2413, 2513, 2613, 2713, 2813, 2913, 3013]",3013,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.3,0.01,10.0
241,4,85106.4634,1418.4411,620,1984.2579,0.1777,1620,50.42,16,"[111, 211, 312, 412, 512, 612, 713, 813, 913, 1013, 1113, 1213, 1313, 1413, 1513, 1613]",1613,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.3,0.01,10.0
241,5,72486.8265,1208.1138,581,1711.9202,0.123,1581,49.01,15,"[110, 210, 312, 412, 513, 614, 714, 814, 914, 1014, 1114, 1214, 1314, 1414, 1514]",1514,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.3,0.01,10.0
241,6,76225.2339,1270.4206,371,1821.5432,0.1279,1371,43.44,13,"[108, 215, 316, 419, 519, 619, 719, 819, 919, 1019, 1119, 1219, 1319]",1319,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.3,0.01,10.0
241,7,74617.2912,1243.6215,389,1616.3466,0.095,1389,44.78,13,"[110, 210, 311, 415, 515, 615, 715, 815, 915, 1015, 1115, 1215, 1315]",1315,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.3,0.01,10.0
241,8,78712.5294,1311.8755,315,1993.561,0.1898,1315,43.88,13,"[106, 206, 307, 408, 508, 608, 708, 808, 908, 1008, 1108, 1208, 1308]",1308,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.3,0.01,10.0
241,9,73813.6188,1230.227,262,1562.2613,0.1132,1262,40.54,12,"[109, 209, 310, 410, 510, 610, 710, 810, 910, 1010, 1110, 1210]",1210,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.3,0.01,10.0
241,10,73955.5544,1232.5926,2362,1683.7824,0.1279,3362,108.2,33,"[115, 215, 315, 415, 515, 615, 715, 815, 915, 1015, 1116, 1220, 1321, 1421, 1521, 1621, 1721, 1821, 1921, 2021, 2121, 2223, 2323, 2424, 2524, 2624, 2724, 2824, 2924, 3024, 3124, 3224, 3324]",3324,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.3,0.01,10.0
242,1,77050.8084,1284.1801,788,1804.1476,0.1177,1788,54.6,17,"[110, 215, 316, 416, 516, 618, 718, 824, 924, 1024, 1124, 1224, 1324, 1424, 1524, 1624, 1724]",1724,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
242,2,78128.6795,1302.1447,955,1828.3336,0.1355,1955,59.96,19,"[110, 211, 311, 411, 511, 611, 711, 811, 911, 1012, 1112, 1212, 1312, 1412, 1512, 1612, 1712, 1812, 1912]",1912,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
242,3,77309.0224,1288.4837,362,1729.1694,0.1455,1362,41.65,13,"[115, 215, 315, 416, 516, 616, 716, 816, 916, 1016, 1116, 1216, 1316]",1316,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
242,4,78800.2596,1313.3377,231,1881.6653,0.1763,1231,37.67,12,"[110, 212, 313, 413, 513, 613, 713, 813, 913, 1013, 1113, 1213]",1213,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
242,5,77219.4125,1286.9902,93,1781.3979,0.1227,1093,35.43,10,"[111, 211, 311, 411, 511, 611, 711, 811, 911, 1011]",1011,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
242,6,77078.3414,1284.639,369,1706.3594,0.1211,1369,43.68,13,"[107, 213, 316, 417, 517, 617, 717, 817, 917, 1017, 1117, 1217, 1317]",1317,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
242,7,67174.0489,1119.5675,409,1631.672,0.1079,1409,51.18,13,"[108, 208, 312, 415, 515, 615, 715, 815, 915, 1015, 1115, 1215, 1315]",1315,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
242,8,74709.2149,1245.1536,1078,1685.4368,0.1148,2078,81.48,20,"[104, 211, 311, 414, 516, 617, 717, 817, 917, 1017, 1118, 1218, 1318, 1418, 1518, 1618, 1718, 1818, 1918, 2018]",2018,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
242,9,76114.5079,1268.5751,1323,2085.5264,0.2476,2323,73.19,23,"[114, 214, 314, 417, 517, 617, 717, 817, 917, 1017, 1117, 1217, 1317, 1418, 1518, 1618, 1718, 1818, 1918, 2018, 2118, 2218, 2318]",2318,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
242,10,73774.9336,1229.5822,1356,1778.6069,0.1553,2356,72.41,23,"[109, 210, 318, 418, 518, 619, 721, 821, 921, 1021, 1121, 1221, 1321, 1422, 1522, 1622, 1722, 1822, 1922, 2022, 2122, 2222, 2322]",2322,40,4000,1.0,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0
243,1,83718.4334,1395.3072,298,1995.4969,0.1504,1298,40.82,5,"[265, 517, 767, 1017, 1267]",1267,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
243,2,82070.2137,1367.8369,126,1740.1964,0.0973,1126,34.57,4,"[258, 508, 758, 1008]",1008,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
243,3,78461.3833,1307.6897,1042,1968.5713,0.1446,2042,62.89,8,"[262, 512, 762, 1014, 1266, 1516, 1766, 2016]",2016,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
243,4,73716.3515,1228.6059,1199,1662.259,0.0883,2199,67.7,8,"[263, 513, 763, 1014, 1266, 1516, 1766, 2016]",2016,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
243,5,77477.347,1291.2891,87,1611.1433,0.0836,1087,34.22,4,"[264, 514, 764, 1014]",1014,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
243,6,84575.9528,1409.5992,91,1699.1884,0.0919,1091,34.11,4,"[260, 510, 760, 1010]",1010,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
243,7,78152.3591,1302.5393,167,1578.3458,0.0785,1167,37.06,4,"[262, 512, 762, 1012]",1012,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
243,8,77090.3095,1284.8385,352,1705.9188,0.0972,1352,43.21,5,"[263, 520, 770, 1020, 1270]",1270,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
243,9,67970.751,1132.8459,1064,1842.8464,0.1216,2064,63.77,8,"[267, 517, 767, 1017, 1269, 1519, 1769, 2019]",2019,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
243,10,75829.7722,1263.8295,1295,1793.0275,0.1297,2295,72.48,9,"[262, 512, 762, 1012, 1263, 1514, 1764, 2014, 2264]",2264,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0
244,1,74403.7719,1240.0629,367,1650.0432,0.1084,1367,42.34,5,"[261, 513, 763, 1013, 1263]",1263,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
244,2,79985.7108,1333.0952,287,1901.7807,0.1431,1287,44.38,5,"[262, 513, 763, 1013, 1263]",1263,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
244,3,72752.8278,1212.5471,888,1747.5969,0.1078,1888,58.53,7,"[268, 519, 769, 1022, 1272, 1522, 1772]",1772,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
244,4,75685.4203,1261.4237,956,1687.5737,0.0852,1956,60.17,7,"[258, 509, 759, 1010, 1260, 1510, 1760]",1760,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
244,5,84108.4547,1401.8076,315,1785.8436,0.1119,1315,40.15,5,"[255, 506, 756, 1006, 1256]",1256,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
244,6,77590.1622,1293.1694,815,1710.8548,0.1032,1815,56.22,7,"[257, 507, 757, 1008, 1258, 1508, 1758]",1758,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
244,7,68477.0217,1141.2837,1069,1767.7491,0.1109,2069,65.32,8,"[265, 515, 765, 1015, 1266, 1516, 1766, 2016]",2016,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
244,8,78904.6724,1315.0779,354,1857.6965,0.0981,1354,45.4,5,"[258, 509, 759, 1009, 1259]",1259,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
244,9,75908.7843,1265.1464,873,1628.98,0.0886,1873,60.58,7,"[263, 514, 764, 1016, 1266, 1516, 1766]",1766,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
244,10,82453.6035,1374.2267,291,1908.4947,0.1423,1291,40.22,5,"[254, 505, 755, 1005, 1255]",1255,40,4000,1.0,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0
245,1,86148.2054,1435.8034,101,1808.0499,0.0986,1101,34.22,2,"[407, 807]",807,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
245,2,79574.9862,1326.2498,112,1767.8253,0.0822,1112,34.31,2,"[411, 811]",811,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
245,3,80586.4771,1343.108,130,1623.671,0.0759,1130,35.7,2,"[414, 814]",814,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
245,4,78023.8927,1300.3982,2231,1907.2983,0.1674,3231,100.15,8,"[411, 811, 1214, 1615, 2015, 2416, 2816, 3216]",3216,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
245,5,79287.2269,1321.4538,380,1767.6371,0.0965,1380,43.24,3,"[415, 815, 1215]",1215,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
245,6,81225.3634,1353.7561,482,1748.4704,0.0865,1482,46.25,3,"[406, 807, 1207]",1207,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
245,7,78127.449,1302.1242,854,1892.1666,0.0976,1854,59.06,4,"[409, 809, 1210, 1610]",1610,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
245,8,81233.7627,1353.896,317,1780.9549,0.0949,1317,41.87,3,"[419, 819, 1219]",1219,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
245,9,80110.6404,1335.1773,664,1882.4747,0.1478,1664,52.24,4,"[414, 817, 1217, 1617]",1617,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
245,10,76892.7606,1281.546,169,1623.1902,0.0831,1169,36.55,2,"[414, 814]",814,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0
246,1,80770.7754,1346.1796,486,1961.396,0.1038,1486,48.51,3,"[415, 816, 1216]",1216,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
246,2,76770.8304,1279.5138,493,1779.937,0.1141,1493,48.88,3,"[418, 820, 1220]",1220,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
246,3,83317.4512,1388.6242,458,1781.9142,0.0776,1458,46.63,3,"[410, 811, 1211]",1211,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
246,4,84616.7078,1410.2785,10,1882.1847,0.1074,1010,31.5,2,"[403, 803]",803,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
246,5,76952.8132,1282.5469,84,1612.1419,0.0626,1084,34.42,2,"[411, 811]",811,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
246,6,75687.0562,1261.4509,894,1712.5602,0.1063,1894,60.49,4,"[413, 813, 1215, 1615]",1615,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
246,7,74419.4044,1240.3234,1055,1856.5827,0.1557,2055,66.62,5,"[414, 814, 1215, 1615, 2015]",2015,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
246,8,80820.3725,1347.0062,847,1718.9883,0.1188,1847,57.52,4,"[415, 816, 1217, 1617]",1617,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
246,9,74868.3699,1247.8062,996,1630.2127,0.1028,1996,61.93,4,"[412, 814, 1216, 1616]",1616,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
246,10,82087.7729,1368.1295,844,1765.2944,0.1051,1844,56.68,4,"[410, 811, 1212, 1612]",1612,40,4000,1.0,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0
247,1,79288.1644,1321.4694,620,1652.6142,0.0696,1620,51.94,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
247,2,80718.9404,1345.3157,144,1629.9846,0.0678,1144,38.98,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
247,3,82178.6587,1369.6443,316,1661.776,0.0691,1316,48.52,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
247,4,81875.9592,1364.5993,306,1628.904,0.066,1306,46.59,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
247,5,79540.839,1325.6807,180,1594.2316,0.0643,1180,44.03,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
247,6,81295.7496,1354.9292,603,1547.7283,0.0607,1603,55.16,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
247,7,80513.656,1341.8943,73,1904.0264,0.0245,1073,53.32,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
247,8,83718.6105,1395.3102,157,1743.8399,0.0388,1157,57.42,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
247,9,84855.1971,1414.2533,427,1424.4341,0.0233,1427,62.74,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
247,10,76295.4773,1271.5913,383,1686.2877,0.0,1383,46.9,0,[],-1,40,4000,1.0,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0
248,1,84074.9578,1401.2493,27,1761.9234,0.1068,327,10.52,3,"[105, 205, 305]",305,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
248,2,83317.2546,1388.6209,100,1832.939,0.0989,400,12.85,3,"[106, 206, 306]",306,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
248,3,83823.7992,1397.0633,61,1760.81,0.1114,361,11.7,3,"[112, 212, 312]",312,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
248,4,85947.486,1432.4581,75,1747.3924,0.0886,375,11.93,3,"[110, 210, 310]",310,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
248,5,75216.4537,1253.6076,189,1630.4487,0.088,489,16.87,4,"[114, 216, 316, 416]",416,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
248,6,76659.2694,1277.6545,38,1644.8954,0.0796,338,11.0,3,"[107, 207, 307]",307,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
248,7,74104.225,1235.0704,334,1726.7184,0.1234,634,20.34,6,"[106, 207, 307, 408, 508, 608]",608,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
248,8,78788.3572,1313.1393,36,1696.5189,0.0931,336,10.96,3,"[106, 206, 306]",306,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
248,9,84053.6518,1400.8942,534,1757.5583,0.1298,834,25.87,8,"[109, 211, 311, 412, 512, 613, 713, 813]",813,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
248,10,82004.2329,1366.7372,157,1713.4214,0.0789,457,15.47,4,"[107, 209, 309, 409]",409,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0
249,1,84149.3455,1402.4891,329,1927.8611,0.1585,629,21.58,6,"[111, 213, 313, 414, 514, 614]",614,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
249,2,74325.6799,1238.7613,48,1743.6671,0.1252,348,12.38,3,"[109, 209, 309]",309,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
249,3,76764.1033,1279.4017,365,1636.5871,0.0879,665,24.06,6,"[111, 213, 313, 416, 516, 616]",616,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
249,4,78482.6929,1308.0449,330,1870.9102,0.1516,630,22.06,6,"[109, 209, 309, 410, 510, 610]",610,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
249,5,81520.7396,1358.679,229,1963.2394,0.1551,529,31.85,5,"[110, 212, 313, 413, 513]",513,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
249,6,81922.1982,1365.37,151,1701.8686,0.092,451,34.06,4,"[112, 213, 313, 413]",413,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
249,7,79094.6943,1318.2449,575,1704.6307,0.0861,875,58.37,8,"[107, 207, 307, 408, 509, 613, 713, 813]",813,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
249,8,76810.8835,1280.1814,189,1663.8839,0.0832,489,23.34,4,"[107, 212, 312, 412]",412,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
249,9,75298.2957,1254.9716,194,1895.783,0.1243,494,24.66,4,"[110, 213, 313, 413]",413,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
249,10,71892.451,1198.2075,655,1729.4383,0.1168,955,44.94,9,"[106, 208, 310, 410, 512, 613, 716, 816, 916]",916,40,4000,1.0,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0
250,1,83464.1016,1391.0684,293,1934.2146,0.1053,593,27.25,2,"[254, 506]",506,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
250,2,75806.9264,1263.4488,318,1824.3451,0.1106,618,50.06,2,"[262, 514]",514,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
250,3,81965.5154,1366.0919,138,1543.4497,0.0637,438,27.57,1,[266],266,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
250,4,82843.8124,1380.7302,59,1756.5704,0.0954,359,12.6,1,[260],260,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
250,5,76966.0972,1282.7683,57,1766.1755,0.107,357,18.26,1,[264],264,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
250,6,90523.8458,1508.7308,20,1970.6593,0.0947,320,14.82,1,[252],252,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
250,7,83703.7713,1395.0629,270,1990.4096,0.1144,570,26.44,2,"[257, 510]",510,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
250,8,77629.0075,1293.8168,252,1837.364,0.1287,552,28.62,2,"[261, 511]",511,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
250,9,83271.0174,1387.8503,57,1811.3579,0.0946,357,19.01,1,[258],258,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
250,10,83895.396,1398.2566,914,1844.3573,0.102,1214,56.24,4,"[260, 513, 763, 1015]",1015,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0
251,1,76184.3167,1269.7386,36,1713.3939,0.0963,336,13.66,1,[258],258,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
251,2,83040.9504,1384.0158,134,1708.331,0.0706,434,20.3,1,[257],257,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
251,3,81569.5425,1359.4924,68,1779.9545,0.099,368,15.53,1,[260],260,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
251,4,83217.1303,1386.9522,261,1754.5168,0.0711,561,25.43,2,"[256, 507]",507,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
251,5,79848.0178,1330.8003,69,1715.727,0.1028,369,17.39,1,[260],260,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
251,6,75365.4533,1256.0909,128,1582.8214,0.0933,428,18.7,1,[259],259,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
251,7,81004.8478,1350.0808,324,1736.8901,0.0829,624,29.43,2,"[263, 516]",516,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
251,8,76781.5511,1279.6925,258,1878.3857,0.137,558,27.24,2,"[261, 511]",511,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
251,9,72196.2574,1203.271,104,1598.6102,0.0852,404,19.47,1,[269],269,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
251,10,82768.8584,1379.481,59,1749.8156,0.0927,359,16.46,1,[258],258,40,4000,1.0,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0
252,1,80016.8009,1333.6133,124,1333.6133,0.0,424,19.27,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
252,2,79491.73,1324.8622,106,1504.1089,0.0549,406,20.23,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
252,3,85739.896,1428.9983,152,1652.9856,0.0718,452,21.36,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
252,4,84303.871,1405.0645,30,1709.2628,0.076,330,14.94,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
252,5,78596.5382,1309.9423,45,1573.999,0.0694,345,17.18,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
252,6,82037.0714,1367.2845,72,1701.9205,0.0824,372,17.68,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
252,7,81587.0668,1359.7844,85,1653.3589,0.0668,385,14.15,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
252,8,81647.679,1360.7946,109,1725.505,0.0898,409,15.47,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
252,9,77535.659,1292.261,303,1443.1968,0.0517,603,28.35,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
252,10,79222.1903,1320.3698,69,1607.8717,0.0703,369,14.7,0,[],-1,40,4000,1.0,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0
253,1,76424.4254,1273.7404,1827,1634.8662,0.0852,2477,81.9,24,"[104, 205, 306, 407, 507, 607, 707, 807, 908, 1008, 1108, 1208, 1308, 1408, 1509, 1609, 1709, 1811, 1912, 2012, 2112, 2212, 2312, 2412]",2412,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
253,2,72325.4198,1205.4237,474,1952.2601,0.177,1124,36.09,11,"[111, 211, 311, 415, 518, 618, 718, 818, 918, 1018, 1118]",1118,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
253,3,73971.1173,1232.852,776,1892.7272,0.151,1426,46.0,14,"[110, 211, 311, 413, 513, 614, 716, 817, 917, 1017, 1117, 1217, 1317, 1417]",1417,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
253,4,75707.2483,1261.7875,794,1638.4917,0.1073,1444,47.1,14,"[111, 211, 311, 416, 516, 618, 718, 821, 921, 1021, 1121, 1221, 1321, 1421]",1421,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
253,5,80848.5022,1347.475,695,1823.714,0.107,1345,43.1,13,"[104, 216, 320, 420, 520, 621, 722, 822, 922, 1022, 1122, 1222, 1322]",1322,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
253,6,85310.0867,1421.8348,424,1843.2789,0.1017,1074,34.21,10,"[105, 205, 305, 406, 507, 607, 707, 807, 907, 1007]",1007,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
253,7,84102.0703,1401.7012,98,1760.327,0.0709,748,23.3,7,"[104, 204, 304, 404, 504, 604, 704]",704,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
253,8,82924.9847,1382.0831,560,1746.5536,0.0892,1210,38.88,11,"[109, 210, 312, 412, 512, 613, 713, 813, 913, 1013, 1113]",1113,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
253,9,82452.9724,1374.2162,520,1622.1657,0.0584,1170,37.69,11,"[106, 207, 307, 407, 507, 608, 708, 808, 908, 1008, 1108]",1108,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
253,10,80827.4612,1347.1244,1030,1791.5832,0.0981,1680,55.66,16,"[112, 212, 312, 413, 513, 614, 714, 814, 914, 1014, 1115, 1215, 1315, 1415, 1515, 1615]",1615,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0
254,1,76259.972,1270.9995,873,1916.993,0.1567,1523,49.81,15,"[109, 209, 309, 409, 510, 610, 710, 810, 911, 1011, 1111, 1211, 1311, 1411, 1511]",1511,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.6,0.01,10.0
254,2,80181.0731,1336.3512,116,1752.005,0.1032,766,25.65,7,"[107, 208, 308, 408, 508, 608, 708]",708,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.6,0.01,10.0
254,3,83997.8422,1399.964,126,1723.4003,0.0669,776,25.38,7,"[109, 211, 311, 411, 511, 611, 711]",711,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.6,0.01,10.0
254,4,75841.9869,1264.0331,1642,1541.5147,0.0831,2292,75.25,22,"[111, 212, 312, 414, 514, 615, 717, 817, 917, 1017, 1118, 1219, 1319, 1419, 1519, 1619, 1720, 1820, 1920, 2020, 2120, 2220]",2220,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.6,0.01,10.0
254,5,80847.6943,1347.4616,46,1670.543,0.0845,696,23.22,6,"[113, 213, 313, 413, 513, 613]",613,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.6,0.01,10.0
254,6,77924.7241,1298.7454,711,1719.927,0.1298,1361,43.84,13,"[106, 206, 306, 407, 507, 612, 715, 815, 915, 1015, 1115, 1215, 1315]",1315,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.6,0.01,10.0
254,7,78634.4774,1310.5746,349,1831.5492,0.1157,999,32.39,9,"[112, 213, 315, 416, 516, 616, 716, 816, 916]",916,40,4000,1.0,3.5,0.1,650,100,0.4,20,0.6,0.01,10.0
